field,ID,RA,DEC,z_peak,z_a,z_ml,Prob_gt_6,bin_z,F090W_flux,F090W_err,F115W_flux,F115W_err,F150W_flux,F150W_err,F200W_flux,F200W_err,F277W_flux,F277W_err,F356W_flux,F356W_err,F444W_flux,F444W_err,A_arcsec,B_arcsec,R_KRON_U,FWHM_arcsec,GINI,clean_phot_bands,size_usable,F444W_SNR,F356W_SNR
GOODS-N,1164660,189.30081,62.324753,6.659999847412109,6.659999847412109,6.656580448150635,0.9999986886978149,6-8,6.2659,2.7350,18.5749,3.5080,11.5152,3.3566,9.3879,1.1980,13.5678,1.0278,24.0732,2.4217,13.6573,2.6525,0.0732,0.0652,1.4000,0.1633,0.5982,7,1,5.15,9.94
GOODS-N,1165164,189.30928,62.328297,6.950000286102295,6.950000286102295,6.951400279998779,0.9257853627204895,6-8,0.3110,3.0392,4.8192,3.9051,9.8083,3.9095,6.0559,4.1726,12.2526,2.6011,17.9619,2.5287,17.3515,6.0781,0.0775,0.0647,1.4000,0.1681,0.5365,7,1,2.85,7.10
GOODS-N,1165363,189.30989,62.330303,7.010000228881836,7.010000228881836,7.014477252960205,1.0000001192092896,6-8,7.0751,2.8852,28.1960,4.8194,19.4577,5.2064,15.9220,4.4465,19.3822,2.5781,20.0703,2.4212,27.5760,3.5511,0.0704,0.0603,1.4000,0.1544,0.6441,7,1,7.77,8.29
GOODS-N,1165375,189.31223,62.330353,7.180000305175781,7.180000305175781,7.180368423461914,0.9999914169311523,6-8,10.9896,5.9787,66.3608,10.4684,108.2988,12.9193,90.7362,11.4429,32.3877,7.8468,21.2675,6.9692,-1.8335,12.7329,0.1543,0.1080,1.4000,0.3136,0.4646,7,1,-0.14,3.05
GOODS-N,1165592,189.34795,62.332417,12.210000038146973,12.210000038146973,12.199662208557129,0.9999362230300903,10-15,-2.7537,6.5116,-11.7551,9.2411,2.5771,9.7164,28.6475,10.3492,20.1058,4.8319,10.4758,4.8866,15.7873,8.5320,0.1452,0.0887,1.4000,0.2834,0.5503,7,1,1.85,2.14
GOODS-N,1165641,189.29718,62.33292,7.159999847412109,7.159999847412109,7.157977104187012,0.9999917149543762,6-8,4.0059,3.5849,4.5891,12.6560,18.5428,3.6242,13.3697,2.6157,10.2721,2.1536,6.1450,2.5452,15.0971,5.4853,0.0810,0.0753,1.4000,0.1841,0.5527,7,1,2.75,2.41
GOODS-N,1165642,189.29695,62.332943,7.320000171661377,7.320000171661377,7.3115434646606445,0.9999373555183411,6-8,10.6901,5.5243,28.3848,20.8116,27.5059,5.4716,17.2065,3.2493,19.0980,3.1465,21.5634,3.8830,31.8495,8.7936,0.1141,0.0837,1.4000,0.2356,0.5228,7,1,3.62,5.55
GOODS-N,1165773,189.29713,62.33417,7.139999866485596,7.139999866485596,7.141968250274658,1.0,6-8,9.4076,6.5472,27.7474,23.6143,47.8558,7.0586,25.3582,6.4810,27.1040,4.4782,32.4160,4.7353,49.8300,4.5882,0.1376,0.0872,1.4000,0.2712,0.5655,7,1,10.86,6.85
GOODS-N,1165802,189.37387,62.334457,6.539999961853027,6.539999961853027,6.536938667297363,0.9999905824661255,6-8,11.1375,4.6523,15.6225,6.1052,22.2172,5.9376,21.7491,4.3509,17.5142,2.2358,29.8293,2.9328,16.5991,3.1186,0.0973,0.0723,1.4000,0.2018,0.5564,7,1,5.32,10.17
GOODS-N,1166141,189.41286,62.338608,6.220000267028809,6.220000267028809,6.214009761810303,0.9146509766578674,6-8,20.0043,4.4328,32.5366,4.2731,29.0924,3.8696,24.1906,3.8655,28.9994,2.3978,32.3045,2.5891,27.1542,2.8058,0.0827,0.0761,1.4000,0.1871,0.5758,7,1,9.68,12.48
GOODS-N,1166215,189.40811,62.33966,7.240000247955322,7.240000247955322,7.238229274749756,0.9999998807907104,6-8,18.9012,6.4099,72.0066,6.1872,76.2283,6.2691,74.5998,6.0436,78.3509,4.1047,91.0435,3.8639,163.0225,3.6528,0.1086,0.0817,1.4000,0.2262,0.7158,7,1,44.63,23.56
GOODS-N,1166222,189.39566,62.339783,7.269999980926514,7.269999980926514,7.266355991363525,0.9999831318855286,6-8,-0.1961,3.9409,3.5606,4.0633,10.6910,3.7979,12.7711,4.0143,13.1734,2.5278,20.4101,3.3427,28.2131,3.1182,0.0858,0.0677,1.4000,0.1819,0.5524,7,1,9.05,6.11
GOODS-N,1166356,189.4168,62.34157,6.03000020980835,6.03000020980835,6.028707504272461,0.8050566911697388,6-8,71.5298,16.9709,105.0922,30.5130,102.8029,34.0603,97.7773,15.5960,112.1543,4.4234,153.0056,4.1790,121.1479,3.9762,0.0877,0.0832,1.6998,0.2013,0.7738,7,1,30.47,36.61
GOODS-N,1166372,189.3445,62.34192,7.099999904632568,7.099999904632568,7.101681709289551,0.9998860359191895,6-8,9.7848,4.3338,14.4557,5.3456,11.6582,4.1298,7.2892,4.3807,9.1558,3.2949,4.8466,3.6677,17.5667,4.8254,0.0912,0.0666,1.4000,0.1880,0.5128,7,1,3.64,1.32
GOODS-N,1166405,189.35112,62.342255,6.980000019073486,6.980000019073486,6.977051258087158,1.0000001192092896,6-8,9.7341,3.2717,54.5105,4.2785,45.0592,3.7868,47.2218,4.8648,49.4858,2.4701,80.5811,2.8056,73.7289,3.0196,0.0992,0.0802,1.4000,0.2123,0.6196,7,1,24.42,28.72
GOODS-N,1166472,189.34402,62.34292,6.190000057220459,6.190000057220459,6.18852424621582,0.9432867169380188,6-8,7.8472,8.9187,3.9532,24.1031,15.9068,18.8409,20.3336,13.9502,8.5325,6.1992,11.9088,6.8805,-6.4398,10.3867,0.1790,0.0821,1.4000,0.3280,0.3887,7,1,-0.62,1.73
GOODS-N,1166479,189.33281,62.343037,6.590000152587891,6.590000152587891,6.589254379272461,0.9999999403953552,6-8,8.6397,3.2472,33.0999,6.2620,23.5693,5.9601,21.4390,5.4111,30.4878,3.4491,45.1106,4.0093,27.6391,3.7844,0.0868,0.0784,1.4000,0.1947,0.6112,7,1,7.30,11.25
GOODS-N,1166726,189.35324,62.344757,7.110000133514404,7.110000133514404,7.113440990447998,0.9887480735778809,6-8,4.5860,3.6298,12.3686,4.0230,6.3987,3.7359,5.4228,4.7586,5.7121,2.3375,8.8822,3.0761,10.2896,2.9101,0.0934,0.0669,1.4000,0.1913,0.4519,7,1,3.54,2.89
GOODS-N,1167677,189.25374,62.149647,7.450000286102295,7.450000286102295,7.446170330047607,0.9993729591369629,6-8,1.0465,3.4165,20.7186,4.4396,13.2121,5.2710,7.1714,3.2221,2.7858,2.2717,5.8712,2.1110,7.5077,3.1391,0.0806,0.0707,1.4000,0.1785,0.4362,7,1,2.39,2.78
GOODS-N,1168185,189.24823,62.171333,9.729999542236328,9.729999542236328,9.724141120910645,0.9814339876174927,8-10,-1.9151,1.6846,1.5293,3.1929,1.1291,3.3909,2.6572,1.8968,5.3034,2.2651,-0.0834,2.0562,4.3513,1.9461,0.0806,0.0668,1.4000,0.1743,0.4089,7,1,2.24,-0.04
GOODS-N,1168317,189.15309,62.177437,7.159999847412109,7.159999847412109,7.161889553070068,1.0,6-8,2.6306,2.9748,20.4300,7.1603,nan,nan,23.1650,5.6525,nan,nan,23.8126,5.3590,26.5852,4.6056,0.0818,0.0668,1.4000,0.1759,0.4801,5,1,5.77,4.44
GOODS-N,1170730,189.44615,62.251785,6.260000228881836,6.260000228881836,6.261735916137695,0.8552801609039307,6-8,7.3666,5.9454,4.6575,6.3580,8.4894,3.9742,7.2912,4.1182,1.1776,2.7208,0.5136,2.9363,4.6887,3.0536,0.0963,0.0745,1.4000,0.2027,0.4383,7,1,1.54,0.17
GOODS-N,1171365,189.06023,62.26212,7.300000190734863,7.300000190734863,7.300147533416748,0.9997348189353943,6-8,3.1138,10.7136,22.6204,10.4454,-22.4334,nan,-1.2131,6.4267,nan,nan,10.5209,8.8281,29.1818,9.4234,0.0951,0.0836,1.4000,0.2108,0.3871,5,1,3.10,1.19
GOODS-N,1171801,189.3282,62.270115,7.28000020980835,7.28000020980835,7.283202648162842,0.977051317691803,6-8,1.8797,4.1387,6.9917,3.1647,2.1358,3.6186,6.0100,4.0734,1.4152,2.9365,3.1388,1.8836,3.1204,1.7761,0.0864,0.0776,1.4000,0.1934,0.3953,7,1,1.76,1.67
GOODS-N,1172167,189.47807,62.27739,7.679999828338623,7.679999828338623,7.681462287902832,0.8781906366348267,6-8,3.8092,3.9228,7.0877,3.6033,1.8023,3.3838,-3.1041,3.9429,3.3758,2.6966,5.6325,2.6384,5.0689,3.2207,0.0896,0.0712,1.4000,0.1906,0.5055,7,1,1.57,2.13
GOODS-N,1172427,189.49158,62.28241,8.869999885559082,8.869999885559082,8.865586280822754,0.9586577415466309,8-10,-4.6866,3.5832,6.0436,2.9967,7.0099,2.7033,0.4811,3.3635,7.6440,1.8263,1.5958,1.9042,3.2910,2.2785,0.0791,0.0656,1.4000,0.1711,0.3933,7,1,1.44,0.84
GOODS-N,1172504,189.48637,62.283955,6.5,6.5,6.494637966156006,0.8274017572402954,6-8,4.5862,3.6979,1.9775,3.5650,0.7800,3.2073,5.0479,3.4569,1.4937,2.4357,4.3531,2.3961,6.0965,2.7703,0.0764,0.0437,1.4000,0.1466,0.3264,7,1,2.20,1.82
GOODS-N,1173415,189.28882,62.302864,6.440000057220459,6.440000057220459,6.441982269287109,0.9768096208572388,6-8,4.1258,2.8146,2.1944,3.4335,14.5072,3.5634,1.9143,3.0164,4.5922,1.4322,6.1265,2.5009,1.1833,2.3462,0.0819,0.0628,1.4000,0.1719,0.4898,7,1,0.50,2.45
GOODS-N,1174218,189.26372,62.31956,8.779999732971191,8.779999732971191,8.775851249694824,0.9975757002830505,8-10,-1.0742,2.9114,-0.6575,2.8781,10.8979,2.8029,7.4653,1.1900,5.4084,0.9725,5.1401,2.2908,9.5424,2.2662,0.0784,0.0652,1.4000,0.1698,0.5022,7,1,4.21,2.24
GOODS-N,1174416,189.43468,62.323547,7.340000152587891,7.340000152587891,7.341709136962891,0.9628692269325256,6-8,-4.2002,3.2978,5.7370,3.1516,5.8715,2.6320,2.8365,2.4623,2.6868,1.6086,1.4646,1.8082,4.2351,2.0054,0.0606,0.0453,1.4000,0.1260,0.3745,7,1,2.11,0.81
GOODS-N,1176025,189.28891,62.29517,8.380000114440918,8.380000114440918,8.37321949005127,0.9999529123306274,8-10,15.9517,4.7640,43.0105,7.8846,58.5119,7.3442,17.9965,3.3957,22.0227,2.3384,30.6655,2.6858,40.2422,2.5496,0.1050,0.0931,1.4000,0.2337,0.6347,7,1,15.78,11.42
GOODS-N,1177425,189.13638,62.22266,7.130000114440918,7.130000114440918,7.124770164489746,1.0,6-8,9.8199,5.1613,22.5618,3.9548,25.7515,5.9708,17.1957,4.7910,13.7508,3.6113,30.4479,2.7447,67.2517,3.1447,0.0767,0.0719,1.4000,0.1750,0.6631,7,1,21.39,11.09
GOODS-N,1177982,189.20694,62.266823,6.119999885559082,6.119999885559082,6.1234636306762695,0.9694698452949524,6-8,10.1417,4.7466,11.9064,2.3174,13.0262,3.3880,8.7680,1.7498,9.7069,1.5357,13.6405,2.0630,7.1919,2.1524,0.0889,0.0783,1.4000,0.1972,0.5988,7,1,3.34,6.61
GOODS-N,1183807,189.11552,62.238773,6.690000057220459,6.690000057220459,6.693511486053467,0.9999926090240479,6-8,17.1536,5.1463,21.6309,3.9729,29.2905,5.4885,29.5014,4.6844,28.4603,3.1553,40.6108,2.5561,35.1520,3.4883,0.0828,0.0693,1.4000,0.1798,0.6688,7,1,10.08,15.89
GOODS-N,1184000,189.1021,62.24713,7.150000095367432,7.150000095367432,7.147722244262695,0.9996985793113708,6-8,10.7944,8.1858,19.6370,7.1367,11.8441,8.5171,30.7135,7.7987,70.9597,8.5917,70.9371,5.6044,65.7689,5.6620,0.1128,0.0917,1.4000,0.2421,0.5320,7,1,11.62,12.66
GOODS-N,1184297,189.09186,62.25743,8.40999984741211,8.40999984741211,8.406171798706055,0.9999997615814209,8-10,5.2321,6.1452,21.2015,5.3937,30.4376,7.9333,24.6842,5.4045,28.9377,5.0142,23.5827,5.7273,38.5097,7.2939,0.1011,0.0801,1.4000,0.2148,0.5831,7,1,5.28,4.12
GOODS-N,1185082,189.15266,62.28114,7.190000057220459,7.190000057220459,7.186534404754639,0.9999027848243713,6-8,19.9225,6.8840,11.2596,5.9255,26.4018,8.8958,29.0846,5.8092,32.9147,7.7699,26.6156,5.3432,39.2582,6.2650,0.1138,0.0842,1.4000,0.2358,0.6378,7,1,6.27,4.98
GOODS-N,1185364,189.17702,62.28951,6.690000057220459,6.690000057220459,6.685780048370361,0.9692875742912292,6-8,3.3553,6.4520,11.0694,5.1009,6.4933,8.3151,12.5390,2.4449,18.8838,1.8949,23.6409,4.3474,18.2477,5.4899,0.1125,0.0992,1.4000,0.2497,0.5559,7,1,3.32,5.44
GOODS-N,1185468,189.10625,62.293575,6.960000038146973,6.960000038146973,6.957916736602783,0.9981489777565002,6-8,24.8773,16.4264,74.4583,15.1170,73.6479,25.1432,57.4825,11.7274,59.3914,16.4473,93.7110,13.1496,102.1359,16.3612,0.2268,0.1303,1.4000,0.4355,0.5724,7,1,6.24,7.13
GOODS-N,1185659,189.14922,62.31036,8.600000381469727,8.600000381469727,8.595687866210938,0.9999279379844666,8-10,16.6757,6.9962,21.6749,5.8606,57.7346,7.6897,47.5940,4.1308,84.4344,7.5430,61.3217,5.4869,67.9001,5.2892,0.0947,0.0843,1.4000,0.2112,0.5694,7,1,12.84,11.18
GOODS-N,1185884,189.23978,62.141537,7.0,7.0,6.996885776519775,0.9999998807907104,6-8,33.7739,8.1716,52.4567,6.5039,47.0406,7.1733,73.6479,6.5590,75.8162,5.5813,88.6265,4.6111,85.0065,5.7334,0.0971,0.0828,1.6487,0.2126,0.6893,7,1,14.83,19.22
GOODS-N,1186141,189.33037,62.152107,7.150000095367432,7.150000095367432,7.152161121368408,0.9999921321868896,6-8,4.5411,2.8107,11.0272,4.6714,14.3359,5.9496,15.3768,3.1489,22.2458,3.1482,15.2708,3.0358,29.2476,2.6920,0.0855,0.0843,1.4000,0.1999,0.5889,7,1,10.86,5.03
GOODS-N,1186342,189.24393,62.158768,11.970000267028809,11.970000267028809,11.960953712463379,0.9999998807907104,10-15,152.9869,55.8773,6.3497,14.1003,121.6527,16.6300,152.3807,20.0697,533.8190,9.2910,1029.4537,7.8625,2175.4129,9.1713,0.2428,0.1700,1.4000,0.4936,0.8148,7,1,237.20,130.93
GOODS-N,1186552,189.30257,62.162632,7.480000019073486,7.480000019073486,7.483804702758789,1.0,6-8,2.7433,3.1012,36.8559,3.9674,32.1281,4.5699,23.2218,2.9649,26.1604,2.7466,26.4045,2.3671,37.6165,3.4402,0.0975,0.0846,1.4000,0.2149,0.5175,7,1,10.93,11.15
GOODS-N,1186553,189.30286,62.16218,9.329999923706055,9.329999923706055,9.329263687133789,0.9999948143959045,8-10,0.1331,3.3413,4.0629,3.9851,21.3533,4.7705,28.2993,2.9936,19.0486,2.8392,21.9849,2.6978,27.3983,3.4119,0.0963,0.0793,1.4000,0.2077,0.5475,7,1,8.03,8.15
GOODS-N,1186592,189.24162,62.163036,8.529999732971191,8.529999732971191,8.529069900512695,1.0,8-10,31.9254,6.3196,53.0418,5.9347,61.7321,7.9550,68.9587,5.3921,65.8947,4.3621,62.7885,2.6086,79.4832,2.6630,0.1072,0.0850,1.4000,0.2278,0.6483,7,1,29.85,24.07
GOODS-N,1186720,189.23694,62.16811,6.610000133514404,6.610000133514404,6.605376243591309,0.9939765334129333,6-8,2.6836,2.8446,14.8183,4.4905,13.2714,5.0035,3.7861,3.1561,5.8736,2.1934,13.4743,2.1070,11.7520,2.1354,0.0776,0.0738,1.4000,0.1783,0.5031,7,1,5.50,6.39
GOODS-N,1186922,189.341,62.175743,6.570000171661377,6.570000171661377,6.572896480560303,1.0,6-8,34.9478,5.0071,51.4525,5.6300,79.0041,5.5282,50.6091,4.1942,101.0437,3.7467,136.7314,4.1494,77.9005,4.3669,0.0911,0.0844,2.0779,0.2068,0.6056,7,1,17.84,32.95
GOODS-N,1187174,189.1724,62.18219,6.639999866485596,6.639999866485596,6.64272928237915,0.9988913536071777,6-8,10.5794,2.6287,5.9595,3.4051,13.2521,5.5110,12.3081,6.0762,15.2978,3.3553,19.0526,3.0787,9.8740,3.9269,0.0718,0.0653,1.4000,0.1616,0.6535,7,1,2.51,6.19
GOODS-N,1187198,189.21162,62.18259,7.240000247955322,7.240000247955322,7.240326404571533,1.0,6-8,17.3609,4.0441,53.7690,4.8969,54.3954,7.0369,60.5917,5.0164,63.6640,4.7284,49.6151,4.3344,66.8284,4.2423,0.1034,0.0916,1.4000,0.2300,0.6523,7,1,15.75,11.45
GOODS-N,1187296,189.20311,62.185226,9.289999961853027,9.289999961853027,9.285985946655273,0.9959978461265564,8-10,2.8876,4.3781,5.7081,3.5188,11.2351,4.4380,10.4601,3.8708,9.4992,3.7253,8.7975,3.1209,12.1236,3.7328,0.0911,0.0733,1.4000,0.1946,0.4442,7,1,3.25,2.82
GOODS-N,1187927,189.30902,62.19912,8.90999984741211,8.90999984741211,8.905976295471191,0.9999924302101135,8-10,-0.3092,2.3836,1.5669,3.0235,4.9031,3.0920,7.5864,2.4726,10.5096,2.2346,10.4942,2.0752,27.1557,2.8075,0.0805,0.0690,1.4000,0.1766,0.6040,7,1,9.67,5.06
GOODS-N,1187964,189.18683,62.200367,7.03000020980835,7.03000020980835,7.026821136474609,0.9999998807907104,6-8,41.4672,3.7692,64.2559,3.0006,75.3639,3.6042,59.8232,3.4103,68.9104,2.7735,56.1213,2.3235,52.4938,2.9439,0.0956,0.0953,1.4000,0.2248,0.6520,7,1,17.83,24.15
GOODS-N,1187997,189.28986,62.21735,6.300000190734863,6.300000190734863,6.302582740783691,0.9999999403953552,6-8,95.2033,3.1734,201.5162,3.5687,202.4896,3.8973,93.5668,3.3374,115.3115,2.3104,93.1627,2.3143,57.3608,2.7481,0.0733,0.0693,1.8019,0.1680,0.5264,7,1,20.87,40.26
GOODS-N,1188318,189.17635,62.203903,6.539999961853027,6.539999961853027,6.539387226104736,0.9999998807907104,6-8,6.5095,3.0522,9.8168,2.1149,14.5815,2.7893,13.1923,2.5256,16.8072,2.2923,27.3721,1.8868,18.6452,2.5746,0.0819,0.0752,1.4000,0.1852,0.6707,7,1,7.24,14.51
GOODS-N,1188349,189.2346,62.20593,7.220000267028809,7.220000267028809,7.044236660003662,0.9999999403953552,6-8,-0.1521,2.2177,7.2173,2.2949,9.9686,2.7783,6.3121,2.0889,11.0226,1.9483,10.4844,1.8773,13.5202,2.4124,0.0745,0.0671,1.4000,0.1669,0.4718,7,1,5.60,5.58
GOODS-N,1188406,189.22414,62.206867,8.8100004196167,8.8100004196167,8.741175651550293,0.9621415734291077,8-10,-3.0963,5.3283,6.5151,4.1144,10.6992,5.8877,16.9685,5.8974,15.2890,3.5741,20.1155,3.5488,12.1419,4.3538,0.1393,0.1084,1.4000,0.2939,0.5639,7,1,2.79,5.67
GOODS-N,1188500,189.27457,62.210537,8.480000495910645,8.480000495910645,8.48299789428711,1.0,8-10,0.0032,2.8696,38.2498,5.2132,46.1735,5.4571,41.5433,2.8475,45.9418,2.7652,47.4746,2.5039,62.2303,2.4766,0.0874,0.0770,1.4673,0.1940,0.6871,7,1,25.13,18.96
GOODS-N,1188539,189.23575,62.214073,6.570000171661377,6.570000171661377,6.568691730499268,0.9999987483024597,6-8,1.2282,4.5842,15.2710,4.2136,18.2013,4.8182,6.6776,5.1224,25.3478,3.5659,28.5274,3.4772,30.1624,4.1658,0.1147,0.0773,1.4000,0.2303,0.5938,7,1,7.24,8.20
GOODS-N,1188655,189.1912,62.21305,6.670000076293945,6.670000076293945,6.666710376739502,0.9999999403953552,6-8,16.5610,7.8944,36.3611,6.1218,36.6391,9.1248,36.5974,6.9301,55.8439,6.6791,68.4040,5.7227,46.4341,6.6150,0.1313,0.0936,1.4000,0.2685,0.4914,7,1,7.02,11.95
GOODS-N,1188841,189.26054,62.21731,7.260000228881836,7.260000228881836,7.259981155395508,0.9994921684265137,6-8,31.2510,8.1112,96.4667,19.2985,353.1104,21.0647,587.7994,7.5433,1333.5043,8.9036,2443.2972,6.8089,3967.2137,7.7070,0.2355,0.1525,1.4000,0.4672,0.8635,7,1,514.75,358.84
GOODS-N,1189140,189.2629,62.234154,9.699999809265137,9.699999809265137,9.696046829223633,1.0000001192092896,8-10,-5.6674,4.8585,0.0258,6.2010,34.7849,7.4606,18.2059,6.0491,39.8084,7.2200,41.7732,6.5744,42.6248,6.5456,0.1489,0.0854,1.4000,0.2858,0.5670,7,1,6.51,6.35
GOODS-N,1189156,189.23996,62.235497,7.28000020980835,7.28000020980835,7.283659934997559,1.000000238418579,6-8,2.0629,5.4900,12.1647,10.5781,52.0935,13.0008,35.3745,5.8918,47.8932,6.1541,63.7950,5.4050,69.2994,6.1482,0.1154,0.0845,1.7910,0.2381,0.5141,7,1,11.27,11.80
GOODS-N,1189260,189.14299,62.17968,6.099999904632568,6.099999904632568,6.103296279907227,0.8987115621566772,6-8,15.1094,6.9360,48.2647,13.2636,nan,nan,36.5651,12.3128,nan,nan,90.9149,11.8991,55.8832,10.5448,0.1317,0.0765,1.4000,0.2536,0.5356,5,1,5.30,7.64
GOODS-N,1189489,189.30183,62.282196,8.5600004196167,8.5600004196167,8.555407524108887,0.9999657869338989,8-10,-1.2367,5.7507,22.1713,3.0944,26.5799,4.1444,22.9784,4.9400,18.9773,2.8529,20.5831,2.1550,25.7566,2.3680,0.0910,0.0871,1.4000,0.2098,0.5987,7,1,10.88,9.55
GOODS-N,1190040,189.33763,62.262596,6.539999961853027,6.539999961853027,6.537045478820801,1.0000001192092896,6-8,25.9004,3.8278,48.2427,3.0066,39.0250,3.6013,48.3513,4.2031,nan,nan,87.5209,2.9117,59.1913,2.6076,0.0914,0.0844,1.4000,0.2072,0.7572,6,1,22.70,30.06
GOODS-N,1190053,189.31792,62.26574,6.389999866485596,6.389999866485596,6.391306400299072,0.9995926022529602,6-8,8.9745,3.9740,12.8765,2.1554,11.3450,2.9929,10.9746,3.9441,13.4880,2.2566,15.3414,1.6390,10.3192,1.6008,0.0814,0.0676,1.4000,0.1762,0.5229,7,1,6.45,9.36
GOODS-N,1190072,189.27075,62.26733,6.680000305175781,6.680000305175781,6.682854652404785,0.9999541640281677,6-8,25.2352,8.9139,43.9801,7.6672,nan,nan,nan,nan,nan,nan,117.4321,8.6079,80.3922,12.7566,0.1228,0.0923,1.4000,0.2558,0.5763,4,1,6.30,13.64
GOODS-N,1190174,189.27916,62.274174,6.349999904632568,6.349999904632568,6.345813274383545,0.9798687100410461,6-8,27.1270,11.0806,60.9257,12.2102,nan,nan,-36.3745,8.2115,nan,nan,94.9910,12.4914,144.9357,12.4767,0.1384,0.1133,1.4000,0.2978,0.5852,5,1,11.62,7.60
GOODS-N,1190310,189.29976,62.291237,7.159999847412109,7.159999847412109,7.162909984588623,1.000000238418579,6-8,-3.3637,3.7323,44.3908,4.0151,36.4439,4.2635,33.1482,4.5215,32.4751,3.5377,31.9232,3.0631,32.3741,2.8959,0.0971,0.0884,1.6691,0.2186,0.6436,7,1,11.18,10.42
GOODS-N,1190380,189.26717,62.300056,6.659999847412109,6.659999847412109,6.659097194671631,0.9999980330467224,6-8,0.2666,3.4022,10.2129,2.2630,7.5438,3.0663,10.7891,1.9681,11.4497,1.1947,15.1495,1.9005,9.9790,1.9064,0.0786,0.0701,1.4000,0.1754,0.6106,7,1,5.23,7.97
GOODS-N,1191165,189.3417,62.285133,7.070000171661377,7.070000171661377,7.071340560913086,0.999427855014801,6-8,4.2659,4.6946,27.9675,3.0624,14.1319,3.5405,24.0565,5.2361,39.7710,3.9395,35.3926,2.9625,44.0762,2.7958,0.0971,0.0908,1.7278,0.2214,0.6441,7,1,15.77,11.95
GOODS-N,1191272,189.40259,62.290558,9.359999656677246,9.359999656677246,9.355592727661133,0.9999998807907104,8-10,-5.6733,4.1088,11.8813,4.9604,36.6966,5.5036,27.5603,4.1738,28.9122,3.0419,30.0194,2.4904,24.3377,2.3548,0.0767,0.0722,1.4000,0.1753,0.6224,7,1,10.34,12.05
GOODS-N,1191398,189.41165,62.297287,6.590000152587891,6.590000152587891,6.587884426116943,1.0,6-8,1.4558,5.0145,23.1794,4.7155,26.7965,4.2282,19.5168,4.9712,33.9018,4.0597,54.5093,3.0101,25.2153,3.2281,0.0993,0.0809,1.4000,0.2133,0.5466,7,1,7.81,18.11
GOODS-N,1191492,189.4266,62.309822,6.940000057220459,6.940000057220459,6.942628383636475,1.0000001192092896,6-8,-0.7454,5.0082,42.0672,6.0058,53.1840,6.8799,35.8710,7.2454,42.7940,4.0331,67.5282,4.0690,63.2693,3.7477,0.1098,0.0968,1.4000,0.2438,0.7196,7,1,16.88,16.60
GOODS-N,1191509,189.42459,62.30824,6.670000076293945,6.670000076293945,6.6643524169921875,0.9840619564056396,6-8,21.7560,7.9070,54.8008,7.2635,49.2310,8.5706,47.2325,9.3187,19.5904,4.9171,12.1991,4.3610,1.1781,4.0858,0.1161,0.0720,1.4000,0.2274,0.3656,7,1,0.29,2.80
GOODS-N,1191559,189.27226,62.314365,7.28000020980835,7.28000020980835,7.283146858215332,1.0,6-8,15.1282,6.4640,5.5135,5.1910,17.4050,5.9729,36.6241,4.1203,29.7767,3.4583,52.1522,5.3974,57.2512,4.5096,0.1037,0.0871,2.0612,0.2255,0.6596,7,1,12.70,9.66
GOODS-N,1191600,189.43576,62.31144,6.300000190734863,6.300000190734863,6.299378395080566,0.9999591112136841,6-8,217.7271,20.4050,236.7103,20.2026,240.7688,20.3394,117.3156,19.5296,63.4712,14.7505,57.7608,12.4837,-0.0655,13.8654,0.2453,0.0784,1.7675,0.4288,0.5703,7,1,-0.00,4.63
GOODS-N,1191628,189.41383,62.316936,7.139999866485596,7.139999866485596,7.13974142074585,1.0,6-8,177.1535,5.3454,222.6264,5.4901,204.8234,4.6656,153.8922,4.5920,143.2576,2.4963,136.0265,2.8016,257.6392,3.0215,0.0795,0.0770,1.4990,0.1842,0.7104,7,1,85.27,48.55
GOODS-N,1192591,189.30862,62.332756,7.0,7.0,7.002901077270508,0.9999999403953552,6-8,15.5063,3.5654,-22.2021,160.3008,31.4823,7.6880,27.5029,13.5868,43.6454,3.8398,39.0927,3.4086,29.0573,9.4806,0.0915,0.0799,1.4000,0.2022,0.5602,7,1,3.06,11.47
GOODS-N,1192637,189.33055,62.34496,7.539999961853027,7.539999961853027,7.537072658538818,0.9081078767776489,6-8,21.4253,19.7638,11.3466,11.8847,-0.8124,8.6345,14.1531,9.9480,3.8072,5.7106,10.5025,5.8638,23.7530,4.8247,0.0913,0.0803,1.4000,0.2024,0.5315,7,1,4.92,1.79
GOODS-N,1192787,189.46442,62.27249,7.059999942779541,7.059999942779541,7.064276695251465,0.9991412162780762,6-8,-1.4704,4.1831,9.4636,4.5635,14.5449,4.0307,11.8609,4.3063,11.0921,2.6571,9.8496,2.3733,15.8971,2.8950,0.0837,0.0775,1.4000,0.1900,0.5638,7,1,5.49,4.15
GOODS-N,1192820,189.45384,62.280235,6.740000247955322,6.740000247955322,6.743813991546631,0.9943467974662781,6-8,4.3199,10.6054,9.5387,4.6740,7.7946,3.7226,17.3803,7.7304,10.0766,2.1449,13.1347,2.0334,12.5187,2.3048,0.0887,0.0734,1.4000,0.1917,0.5944,7,1,5.43,6.46
GOODS-N,1193027,189.31679,62.323635,6.820000171661377,6.820000171661377,6.816029071807861,1.0,6-8,3.0062,6.1799,15.2967,7.4203,18.5814,7.0643,0.7349,nan,14.1602,2.8314,25.0165,3.3864,17.9184,3.7556,0.0936,0.0715,1.4000,0.1962,0.5852,6,1,4.77,7.39
